,cid,cidname,brand,model,funcid,target,target_ratings,target_rank,target_pos,target_neu,target_neg,target_total,target_rate,target_rate_rank
930,2019070912,果冻/布丁,乖乖瘦,益生菌果冻,3448,功能,97.53,18,331,1,4,336,0.9851190476190477,25
971,2019070912,果冻/布丁,梦美颜,酵素果冻,3448,功能,95.96,29,132,0,2,134,0.9850746268656716,26
354,2019070912,果冻/布丁,钰盈堂,果肉果冻,3444,味道,94.2,47,66,0,1,67,0.9850746268656716,41
113,2019070912,果冻/布丁,larbee/蜡笔小新,鲜Q果冻爽150G*8包,3445,质量,97.97,15,193,2,1,196,0.9846938775510204,75
134,2019070912,果冻/布丁,orihiro/欧力喜乐,果汁蒟蒻可吸果冻,3445,质量,97.15,29,193,1,2,196,0.9846938775510204,76
257,2019070912,果冻/布丁,call me queen/叫我女王,胶原蛋白/洛神花/燕窝果冻,3448,功能,98.55,9,2850,13,32,2895,0.9844559585492227,27
715,2019070912,果冻/布丁,徐福记,小叭叭 益起C,3445,质量,93.83,70,63,0,1,64,0.984375,77
748,2019070912,果冻/布丁,福慕堂,酵素果冻,3446,口感,94.0,28,63,0,1,64,0.984375,37
165,2019070912,果冻/布丁,妖秀,酵素果冻01,3444,味道,98.25,13,126,2,0,128,0.984375,42
10,2019070912,果冻/布丁,优洽,蓝莓果冻,3448,功能,95.77,32,126,0,2,128,0.984375,28
67,2019070912,果冻/布丁,慕诗,烧仙草,3443,包装,95.64,39,125,0,2,127,0.984251968503937,49
685,2019070912,果冻/布丁,three squirrels/三只松鼠,牛奶冻,3445,质量,97.82,17,499,2,6,507,0.9842209072978304,78
632,2019070912,果冻/布丁,小腰精,018,3448,功能,96.82,23,123,1,1,125,0.984,29
957,2019070912,果冻/布丁,雅客,雅客心动珍礼果冻,3445,质量,95.66,44,123,0,2,125,0.984,79
107,2019070912,果冻/布丁,yutior,新品臻纤果吸,3444,味道,96.37,32,61,1,0,62,0.9838709677419355,43
263,2019070912,果冻/布丁,百变女郎,帅洋-果味-29,3448,功能,95.58,35,120,0,2,122,0.9836065573770492,30
243,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻大袋 990G/袋,3444,味道,98.13,14,118,2,0,120,0.9833333333333333,44
280,2019070912,果冻/布丁,存臻,酵素果冻组合,3444,味道,98.11,15,118,2,0,120,0.9833333333333333,45
661,2019070912,果冻/布丁,chacheer/洽洽,混合果冻-糖果装,3443,包装,96.73,28,292,0,5,297,0.9831649831649831,50
328,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3446,口感,97.76,12,753,2,11,766,0.9830287206266318,38
290,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3444,味道,97.66,25,231,2,2,235,0.9829787234042553,46
206,2019070912,果冻/布丁,乖乖瘦,1盒蓝莓果冻,3444,味道,97.9,17,632,3,8,643,0.9828926905132193,47
768,2019070912,果冻/布丁,菲诺,YZD02,3443,包装,96.91,23,343,0,6,349,0.9828080229226361,51
970,2019070912,果冻/布丁,梦美颜,酵素果冻,3446,口感,93.38,32,57,0,1,58,0.9827586206896551,39
330,2019070912,果冻/布丁,expressions,胶原蛋白果冻,3448,功能,97.94,14,398,3,4,405,0.9827160493827161,31
118,2019070912,果冻/布丁,盛香珍,优酪果园果冻1000G,3445,质量,93.27,73,56,0,1,57,0.9824561403508771,80
801,2019070912,果冻/布丁,call me queen/叫我女王,洛神花果冻,3443,包装,97.56,16,222,2,2,226,0.9823008849557522,52
780,2019070912,果冻/布丁,喜之郎,果冻90G,3445,质量,97.94,16,107,2,0,109,0.981651376146789,81
822,2019070912,果冻/布丁,百变女郎,洛神花-39,3448,功能,96.64,25,160,1,2,163,0.9815950920245399,32
273,2019070912,果冻/布丁,佳达,拖肥,3445,质量,97.19,28,426,1,7,434,0.9815668202764977,82
346,2019070912,果冻/布丁,百食驿,酵素果冻,3444,味道,96.8,29,213,1,3,217,0.9815668202764977,48
496,2019070912,果冻/布丁,淘吉,慕斯果冻,3443,包装,92.91,68,53,0,1,54,0.9814814814814815,53
247,2019070912,果冻/布丁,三叔公,果冻布丁,3444,味道,92.91,60,53,0,1,54,0.9814814814814815,49
565,2019070912,果冻/布丁,tarami,零卡组合,3443,包装,92.8,71,52,0,1,53,0.9811320754716981,54
99,2019070912,果冻/布丁,喜之郎,果粒爽258ML*8,3444,味道,92.78,62,52,0,1,53,0.9811320754716981,50
400,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3448,功能,98.9,7,13415,136,130,13681,0.9805569768291792,33
576,2019070912,果冻/布丁,御食园,果冻爽,3445,质量,94.95,57,100,0,2,102,0.9803921568627451,83
61,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻散称500G,3443,包装,92.91,69,50,0,1,51,0.9803921568627451,55
695,2019070912,果冻/布丁,苏晴子,CM7005,3446,口感,96.23,17,249,0,5,254,0.9803149606299213,40
121,2019070912,果冻/布丁,良品铺子,米酿,3443,包装,96.78,27,295,1,5,301,0.9800664451827242,56
693,2019070912,果冻/布丁,苏晴子,CM7005,3444,味道,97.75,22,589,4,8,601,0.9800332778702163,51
733,2019070912,果冻/布丁,净尔氏,酵素果冻,3444,味道,92.39,67,49,0,1,50,0.98,52
237,2019070912,果冻/布丁,初萌,初萌酵素果冻A,3443,包装,92.37,79,49,0,1,50,0.98,57
18,2019070912,果冻/布丁,be＆cheery/百草味,芝士蛋羹176G,3443,包装,92.29,81,49,0,1,50,0.98,58
172,2019070912,果冻/布丁,优洽,酵素果冻,3443,包装,96.53,30,195,1,3,199,0.9798994974874372,59
192,2019070912,果冻/布丁,clever mama/巧妈妈,乳酸菌布丁,3445,质量,92.19,83,48,0,1,49,0.9795918367346939,84
292,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3446,口感,94.51,24,96,0,2,98,0.9795918367346939,41
472,2019070912,果冻/布丁,优洽,SOSO果冻,3443,包装,96.28,32,287,0,6,293,0.9795221843003413,60
361,2019070912,果冻/布丁,tarami,蒟蒻组合,3445,质量,92.09,84,47,0,1,48,0.9791666666666666,85
758,2019070912,果冻/布丁,佰思宜,圣诞节礼包,3446,口感,91.95,39,47,0,1,48,0.9791666666666666,42
167,2019070912,果冻/布丁,妖秀,酵素果冻01,3448,功能,95.71,33,187,0,4,191,0.9790575916230366,34
208,2019070912,果冻/布丁,乖乖瘦,1盒蓝莓果冻,3446,口感,96.0,18,233,0,5,238,0.9789915966386554,43
475,2019070912,果冻/布丁,优洽,SOSO果冻,3446,口感,96.5,16,233,1,4,238,0.9789915966386554,44
915,2019070912,果冻/布丁,喜之郎,果肉果冻200G*6,3443,包装,97.08,21,232,2,3,237,0.9789029535864979,61
77,2019070912,果冻/布丁,clever mama/巧妈妈,鸡蛋布甸实惠装750G,3445,质量,95.65,45,185,0,4,189,0.9788359788359788,86
888,2019070912,果冻/布丁,esthe pro labo,胶原蛋白果冻,3448,功能,97.6,17,92,2,0,94,0.9787234042553191,35
558,2019070912,果冻/布丁,纤淑,酵素果冻,3448,功能,94.29,46,92,0,2,94,0.9787234042553191,36
382,2019070912,果冻/布丁,百变女郎,A果冻,3448,功能,98.34,10,412,6,3,421,0.9786223277909739,37
217,2019070912,果冻/布丁,樱桃小丸子,樱桃小丸子,3445,质量,94.22,67,91,0,2,93,0.978494623655914,87
757,2019070912,果冻/布丁,佰思宜,圣诞节礼包,3445,质量,91.7,93,45,0,1,46,0.9782608695652174,88
613,2019070912,果冻/布丁,o’best bakery/欧贝司,1,3443,包装,91.76,87,45,0,1,46,0.9782608695652174,62
532,2019070912,果冻/布丁,菲诺,椰子冻,3445,质量,91.64,94,45,0,1,46,0.9782608695652174,89
422,2019070912,果冻/布丁,卓宜,酵素果冻,3448,功能,91.76,56,45,0,1,46,0.9782608695652174,38
221,2019070912,果冻/布丁,喜之郎,苹果味果冻,3443,包装,94.05,57,88,0,2,90,0.9777777777777777,63
291,2019070912,果冻/布丁,冠品园,胶原酵素果冻,3445,质量,93.98,69,87,0,2,89,0.9775280898876404,90
755,2019070912,果冻/布丁,佰思宜,圣诞节礼包,3443,包装,96.1,34,173,1,3,177,0.9774011299435028,64
753,2019070912,果冻/布丁,完美森林,果味果冻,3448,功能,91.31,58,43,0,1,44,0.9772727272727273,39
348,2019070912,果冻/布丁,百食驿,酵素果冻,3446,口感,93.79,30,85,0,2,87,0.9770114942528736,45
47,2019070912,果冻/布丁,贝兴,贝兴 益生菌粉 1.5G/袋*10袋*2盒套餐,3444,味道,96.85,28,339,2,6,347,0.9769452449567724,53
147,2019070912,果冻/布丁,slim waist/小纤腰,酵素果冻系列,3448,功能,91.18,59,42,0,1,43,0.9767441860465116,40
30,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3456,零食,94.94,5,42,1,0,43,0.9767441860465116,5
395,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3443,包装,98.2,12,3367,32,50,3449,0.9762249927515222,65
212,2019070912,果冻/布丁,樱桃小丸子,海藻冻,3443,包装,93.41,65,81,0,2,83,0.9759036144578314,66
626,2019070912,果冻/布丁,百变女郎,玫瑰茄-帅洋--39,3444,味道,90.81,85,40,0,1,41,0.975609756097561,54
550,2019070912,果冻/布丁,苏晴子,CM520,3447,性价比,97.53,4,158,3,1,162,0.9753086419753086,7
68,2019070912,果冻/布丁,慕诗,烧仙草,3444,味道,96.71,30,394,2,8,404,0.9752475247524752,55
537,2019070912,果冻/布丁,喜之郎,沾粉果冻117G*16桶整箱,3444,味道,90.6,89,39,0,1,40,0.975,56
171,2019070912,果冻/布丁,惠尔康,吸冻,3445,质量,90.48,110,39,0,1,40,0.975,91
457,2019070912,果冻/布丁,maizhao/唛兆,阿Q果冻,3445,质量,90.72,105,39,0,1,40,0.975,92
847,2019070912,果冻/布丁,达心堂,酵素果冻,3446,口感,90.56,48,39,0,1,40,0.975,46
964,2019070912,果冻/布丁,广元堂,SOSO酵素果冻,3446,口感,94.32,25,117,0,3,120,0.975,47
24,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3445,质量,96.53,37,272,2,5,279,0.974910394265233,93
605,2019070912,果冻/布丁,clever mama/巧妈妈,老酸奶布丁,3443,包装,95.64,40,155,1,3,159,0.9748427672955975,67
396,2019070912,果冻/布丁,爱飘飘,酵素果冻果粉,3444,味道,98.53,10,3545,51,42,3638,0.974436503573392,57
123,2019070912,果冻/布丁,良品铺子,米酿,3445,质量,98.06,14,343,6,3,352,0.9744318181818182,94
37,2019070912,果冻/布丁,都乐梦,慕斯,3446,口感,94.0,27,38,1,0,39,0.9743589743589743,48
542,2019070912,果冻/布丁,米嬉,酵素果冻系列,3447,性价比,94.44,25,38,1,0,39,0.9743589743589743,8
58,2019070912,果冻/布丁,酷语,酵素,3448,功能,93.16,50,76,0,2,78,0.9743589743589743,41
173,2019070912,果冻/布丁,优洽,酵素果冻,3444,味道,97.67,24,519,7,7,533,0.9737335834896811,58
557,2019070912,果冻/布丁,纤淑,酵素果冻,3446,口感,90.13,51,37,0,1,38,0.9736842105263158,49
917,2019070912,果冻/布丁,喜之郎,果肉果冻200G*6,3445,质量,90.09,111,37,0,1,38,0.9736842105263158,95
84,2019070912,果冻/布丁,喜之郎,蜜桔果肉果冻,3445,质量,92.99,78,74,0,2,76,0.9736842105263158,96
484,2019070912,果冻/布丁,喜之郎,200G,3444,味道,89.5,101,37,0,1,38,0.9736842105263158,59
418,2019070912,果冻/布丁,喜之郎,CICI果汁果冻15包,3445,质量,92.75,79,73,0,2,75,0.9733333333333334,97
551,2019070912,果冻/布丁,苏晴子,CM520,3448,功能,96.63,26,764,2,19,785,0.9732484076433121,42
262,2019070912,果冻/布丁,百变女郎,帅洋-果味-29,3444,味道,89.84,97,36,0,1,37,0.972972972972973,60
816,2019070912,果冻/布丁,新巧风,鸡蛋布丁果冻180G,3444,味道,89.88,95,36,0,1,37,0.972972972972973,61
617,2019070912,果冻/布丁,优洽,红果冻,3446,口感,89.88,52,36,0,1,37,0.972972972972973,50
350,2019070912,果冻/布丁,百食驿,酵素果冻,3448,功能,94.57,42,144,0,4,148,0.972972972972973,43
188,2019070912,果冻/布丁,otaku/御宅女,酵素果,3448,功能,96.81,24,214,3,3,220,0.9727272727272728,44
654,2019070912,果冻/布丁,徐福记,C的酷,3445,质量,94.36,62,142,0,4,146,0.9726027397260274,98
22,2019070912,果冻/布丁,three squirrels/三只松鼠,垦丁的晚霞果味果冻360G,3443,包装,96.64,29,771,3,19,793,0.9722572509457755,68
820,2019070912,果冻/布丁,百变女郎,洛神花-39,3444,味道,93.99,48,35,1,0,36,0.9722222222222222,62
144,2019070912,果冻/布丁,slim waist/小纤腰,酵素果冻系列,3443,包装,89.62,101,35,0,1,36,0.9722222222222222,69
300,2019070912,果冻/布丁,喜之郎,CICI果汁果冻爽150G,3445,质量,89.52,114,35,0,1,36,0.9722222222222222,99
